X,Y,StreamID,BasinID,Elevation,DrainageArea,XYDistanceToNextPixel,DownstreamDistance,3DDistanceToNextPixel,Slope,R2,ksn,FlowDistance_Catchment,ccID,segmentLocation,dSlopeToPrevSegment
830823.3801275436,7252628.003520343,2,28,2021.6,101150.0,2.996398107141492,167.08031514900958,3.2215526716912417,0.3955090746775272,0.999414485938758,45.77,70.244,28_2_0.0,4.0,
830826.3765209152,7252627.998193142,2,28,2020.2,101150.0,2.9966648632100235,170.0769800122196,3.1749016209006675,0.3948123456285293,0.9993967198739374,45.701,67.244,28_2_0.0,4.0,
830829.3731802494,7252628.003949647,2,28,2019.1,101160.0,3.0065162720445064,173.0834962842641,3.1684602086926064,0.391499908569474,0.9995711835396098,45.716,64.244,28_2_0.0,4.0,
830832.3796913596,7252627.998378459,2,28,2018.1,101170.0,2.9966650401049044,176.08016132436902,3.174901787864758,0.3889267291946973,0.9997211733801338,45.69,61.244,28_2_0.0,4.0,
830835.3763508731,7252628.004133662,2,28,2017.0,101180.0,2.9963984631080693,179.0765597874771,3.174650177533945,0.3890750559760899,0.9997009797162675,45.678,58.244,28_2_0.0,4.0,
830838.3727445961,7252627.99880386,2,28,2015.9,101190.0,3.0067823097661432,182.08334209724325,3.1844528349973658,0.3930997356675629,0.999532780975466,45.74,55.243,28_2_0.0,4.0,
830841.379521855,7252628.004315071,2,28,2014.8,101200.0,2.9963986412127617,185.079740738456,3.2215531684362353,0.39559969567803416,0.9995546586589936,45.671,52.243,28_2_0.0,4.0,
830844.3759157538,7252627.998983965,2,28,2013.4,101210.0,2.9966653961136136,188.07640613456962,3.190611774607623,0.3958842913588233,0.9995735389543791,45.688,49.243,28_2_0.0,4.0,
830847.3725756283,7252628.004736567,2,28,2012.2,101220.0,3.00651680806488,191.0829229426345,3.199866140509112,0.39818540336421016,0.9995430079318496,45.625,46.243,28_2_0.0,4.0,
830850.3790872673,7252627.999161461,2,28,2011.0,102940.0,2.9966655754584828,194.07958851809298,3.190611943050732,0.40308051562534775,0.9996428118805115,45.763,43.243,28_2_0.0,4.0,
830853.3757473237,7252628.004912763,2,28,2009.8,102950.0,2.9963989974172147,197.07598751551018,3.205995469697804,0.4070928955297268,0.999775643852566,45.632,40.243,28_2_0.0,4.0,
830856.372141574,7252627.999579055,2,28,2008.5,102950.0,3.0067828433371226,200.0827703588473,3.2312138689641947,0.4083901872310519,0.9998225060383265,45.7,37.243,28_2_0.0,4.0,
830859.3789193737,7252628.005086349,2,28,2007.1,102960.0,2.9963991766860976,203.07916953553342,3.1588618244622735,0.409496840266103,0.9998403092814612,45.664,34.243,28_2_0.0,4.0,
830862.375313801,7252627.99975134,2,28,2006.1,102970.0,4.241124717861341,207.32029425339476,4.41442395703612,0.4101876471924976,0.9998370663046621,45.821,31.243,28_2_0.0,4.0,
830865.372944836,7252630.99997584,2,28,2004.6,103380.0,3.006517996226027,210.3268122496208,3.2464057758744462,0.4117429552854539,0.9997598730920666,45.642,27.0,28_2_0.0,4.0,
830868.3794576561,7252630.9943968905,2,28,2003.1,103390.0,2.996666755890807,213.3234790055116,3.206245724497904,0.40546255393048836,0.9990931188915649,45.72,24.0,28_2_0.0,4.0,
830871.3761189003,7252631.000144361,2,28,2001.8,103400.0,2.9964001816641708,216.31987918717576,3.1903626829370233,0.404136430055466,0.9986158303509431,45.838,21.0,28_2_0.0,4.0,
830874.372514328,7252630.9948068205,2,28,2000.6,103400.0,3.0067840301418487,219.32666321731762,3.184454459387976,0.40254360482382273,0.9982553534279671,45.656,18.0,28_2_0.0,4.0,
830877.3792933215,7252631.000310274,2,28,1999.5,103410.0,2.996400361051133,222.32306357836876,3.20599674418227,0.4015343960933175,0.9977128084549038,45.683,15.0,28_2_0.0,4.0,
830880.3756889263,7252630.994971432,2,28,1998.2,103420.0,2.9966671131867995,225.31973069155555,3.2062460584389436,0.4040755284302382,0.9969991945723394,45.693,12.0,28_2_0.0,4.0,
830883.3723505328,7252631.000716301,2,28,1996.9,103430.0,3.0065185308560696,228.3262492224116,3.246406270998893,0.4027927107996766,0.9956770527408271,45.713,9.0001,28_2_0.0,4.0,
830886.3788638802,7252630.995133435,2,28,1995.4,103800.0,2.9944764696926724,231.32072569210428,3.0111275840693343,0.39291244701798167,0.9945641595597255,45.636,6.0001,28_2_0.0,4.0,
830886.377888714,7252628.000657124,2,28,1995.3,104170.0,3.0055609375076426,234.32628662961193,3.0550608093901785,0.3869241186486517,0.9919814795295003,45.69,3.0,28_2_0.0,4.0,
830886.3766475238,7252624.995096443,2,28,1995.0,108360.0,0.0,0.0,0.0,0.3819192515260909,0.9871533657535458,45.69,0.0,28_2_0.0,4.0,
829914.3099201219,7252441.995368071,0,30,2660.5,9180.3,4.248047543713961,4.248047543713961,4.641756987785359,0.8747957099884717,0.9992094170806053,34.453,980.75,30_0_0.0,1.0,
829917.3174009622,7252444.995529221,0,30,2657.0,9270.3,2.996598286167395,7.244645829881356,3.4028813215657814,0.8577591519511633,0.9988894476162404,34.478,976.51,30_0_0.0,1.0,
829920.3139933429,7252445.0014783945,0,30,2654.4,12213.0,4.241062686468447,11.485708516349803,4.710266734544365,0.84053262898823,0.9984834463270563,34.444,973.51,30_0_0.0,1.0,
829923.3113588579,7252448.001880481,0,30,2650.2,12420.0,3.0064502100806005,14.492158726430404,3.455248596800717,0.8207207421595167,0.9977524133814673,34.391,969.27,30_0_0.0,1.0,
829926.3178042572,7252447.996502098,0,30,2647.3,12789.0,4.241063343156031,18.733222069586436,4.635366035240563,0.8017249613232051,0.9970500547436575,34.411,966.27,30_0_0.0,1.0,
829929.3151717967,7252450.99690309,0,30,2643.8,12915.0,4.241063887129973,22.974285956716407,4.624567319730365,0.7860291097583749,0.9966798430364536,34.487,962.02,30_0_0.0,1.0,
829932.3125406196,7252453.997303569,0,30,2640.4,13266.0,2.9966006809753134,25.97088663769172,3.3435932230494165,0.7744784550833032,0.9966858903720004,34.369,957.78,30_0_0.0,1.0,
829935.3091354012,7252454.003249709,0,30,2638.2,13356.0,3.006451870613461,28.97733850830518,3.337477018694674,0.7664629253888163,0.9969193966800245,34.358,954.78,30_0_0.0,1.0,
829938.3155824565,7252453.99786886,0,30,2636.1,13365.0,2.9966008573239113,31.973939365629093,3.3135504671144513,0.7467093194211815,0.9970880015270783,34.508,951.78,30_0_0.0,1.0,
829941.312177417,7252454.003813699,0,30,2634.1,13680.0,2.996334278335152,34.97027364396425,3.2677238419924737,0.7265847273428994,0.9977400040880677,34.404,948.78,30_0_0.0,1.0,
829944.3085072865,7252453.998673591,0,30,2632.4,13689.0,3.0067179073647017,37.97699155132895,3.2924690696296226,0.7054190466884102,0.9988638906512163,34.514,945.78,30_0_0.0,1.0,
829947.3152197881,7252454.00437508,0,30,2630.6,14022.0,2.996334458566119,40.97332600989507,3.3133095520326377,0.689478437056405,0.9993885716906977,34.408,942.78,30_0_0.0,1.0,
829950.3115498356,7252453.9992336705,0,30,2628.6,14274.0,2.99660121270035,43.969927222595416,3.3435936995928537,0.6761710267264696,0.9995685023284865,34.399,939.78,30_0_0.0,1.0,
829953.3081451566,7252454.005175907,0,30,2626.4,14283.0,3.0064524054546764,46.97637962805009,3.367306945656186,0.6644769626500354,0.9994865664796979,34.505,936.78,30_0_0.0,1.0,
829956.3145927398,7252453.999791141,0,30,2624.1,14292.0,2.996334722684618,49.972714350734705,3.328366231406246,0.6549718450823778,0.9991835878266336,34.424,933.78,30_0_0.0,1.0,
829959.3109230481,7252453.99464778,0,30,2622.0,14301.0,3.006718353212925,52.97943270394763,3.3377170724235077,0.6467560823855278,0.9989043536063732,34.42,930.78,30_0_0.0,1.0,
829962.3176360017,7252454.000346003,0,30,2619.9,14310.0,2.99633489919491,55.97576760314254,3.3133099505077053,0.6401944653005358,0.9987206579796886,34.484,927.78,30_0_0.0,1.0,
829965.3139664843,7252453.99520134,0,30,2617.9,16245.0,2.996601655613484,58.972369258756025,3.2679690149121283,0.6362886506647425,0.9986793745864413,34.44,924.78,30_0_0.0,1.0,
829968.3105622546,7252454.0011403235,0,30,2616.2,16543.0,3.006452850073325,61.97882210882935,3.2770045376401047,0.6311769522652245,0.9987650281639403,34.467,921.78,30_0_0.0,1.0,
829971.3170102766,7252453.995752292,0,30,2614.5,16849.0,2.9966018348737227,64.97542394370308,3.2526331727953077,0.6257019338667347,0.9990290158628298,34.371,918.78,30_0_0.0,1.0,
829974.3136062288,7252454.001689973,0,30,2612.9,17362.0,2.9963352543062656,67.97175919800934,3.2523875777955036,0.6181037615853836,0.9993440894318972,34.513,915.78,30_0_0.0,1.0,
829977.309937062,7252453.996542708,0,30,2611.3,17884.0,3.0067188866582297,70.97847808466757,3.2924699639309525,0.6092823914549321,0.9995253985948764,34.455,912.78,30_0_0.0,1.0,
829980.3166505565,7252454.0022370145,0,30,2609.5,18406.0,2.9963354347747697,73.97481351944234,3.298185264306267,0.6054212994132877,0.9996095006715408,34.464,909.78,30_0_0.0,1.0,
829983.3129815679,7252453.997088447,0,30,2607.6,18415.0,2.996602188861243,76.97141570830358,3.328607017700933,0.6061158174426654,0.9996138731393795,34.428,906.78,30_0_0.0,1.0,
829986.3095778793,7252454.003023528,0,30,2605.5,20674.0,3.0064533848058117,79.97786909310939,3.322463236066025,0.6131012067424095,0.9994524127648942,34.428,903.78,30_0_0.0,1.0,
829989.316026429,7252453.997631579,0,30,2603.5,20755.0,4.241066594572158,84.21893568768155,4.559237420840909,0.6264274906552513,0.9990785802491958,34.492,900.78,30_0_0.0,1.0,
829992.3134105887,7252456.998020563,0,30,2600.7,22204.0,2.9966031052843687,87.21553879296592,3.252634343205493,0.6436053788620613,0.9984219596935291,34.396,896.54,30_0_0.0,1.0,
829995.3100078201,7252457.003953764,0,30,2599.1,22402.0,4.248052788551737,91.46359158151765,4.499550254672349,0.6636039735985633,0.9976470435084158,34.497,893.54,30_0_0.0,1.0,
829998.3175113748,7252460.004099571,0,30,2596.9,22456.0,4.241067797060861,95.70465937857851,4.548258574363043,0.6892226493637639,0.996118697616806,34.432,889.29,30_0_0.0,1.0,
830001.3148988469,7252463.004486946,0,30,2594.2,22492.0,2.9963380063889,98.70099738496741,3.3283691875347174,0.711922450553367,0.9953478354429187,34.457,885.05,30_0_0.0,1.0,
830004.3112324225,7252462.999334043,0,30,2592.1,22681.0,3.00672164535468,101.70771903032208,3.3823623479225944,0.7343504987876863,0.994978293116407,34.478,882.05,30_0_0.0,1.0,
830007.3179486864,7252463.005022695,0,30,2589.7,22690.0,2.996338181621169,104.70405721194325,3.4026522741298093,0.7505892108331709,0.995400439387513,34.393,879.05,30_0_0.0,1.0,
830010.314282435,7252462.99986849,0,30,2587.1,22699.0,2.9963382705180823,107.70039548246133,3.417315178816714,0.762046032068766,0.9960839238129209,34.446,876.05,30_0_0.0,1.0,
830013.3106162713,7252462.994713633,0,30,2584.4,22708.0,3.0067219126658893,110.70711739512723,3.4264233042788943,0.7735847846972312,0.9968289665193775,34.567,873.05,30_0_0.0,1.0,
830016.3173328063,7252463.000400328,0,30,2581.7,26002.0,2.996338448310731,113.70345584343796,3.504004009247833,0.77189781672648,0.9965371841235846,34.448,870.05,30_0_0.0,1.0,
830019.3136668182,7252462.995244171,0,30,2578.4,26056.0,2.996605202145208,116.70006104558317,3.3585179376510563,0.7619191092576936,0.9954521164433275,34.368,867.05,30_0_0.0,1.0,
830022.3102661578,7252463.001171662,0,30,2576.1,26065.0,3.006456411180658,119.70651745676383,3.3968780008015127,0.747405637427234,0.9949317114538219,34.444,864.05,30_0_0.0,1.0,
830025.3167177202,7252462.995772097,0,30,2573.6,26074.0,2.996605381412286,122.70312283817611,3.2526364401680343,0.7395393503345224,0.9953593238853005,34.503,861.05,30_0_0.0,1.0,
830028.3133172417,7252463.001698287,0,30,2572.0,26083.0,2.996338803432061,125.69946164160818,3.2369810356183235,0.7406385719879525,0.9955003545616886,34.426,858.05,30_0_0.0,1.0,
830031.3096516043,7252462.996539528,0,30,2570.5,27145.0,3.006722446473707,128.7061840880819,3.352667575249394,0.7534788433543192,0.9940815278286312,34.464,855.05,30_0_0.0,1.0,
830034.3163686804,7252463.002222305,0,30,2568.3,27235.0,4.241069594574774,132.94725368265668,4.459447421601327,0.7765274396858434,0.9912469111076694,34.635,852.05,30_0_0.0,1.0,
830037.3137655722,7252466.002602811,0,30,2566.4,27451.0,4.241070136994699,137.18832381965137,4.548260756257111,0.8077376365061731,0.9881146455841974,34.45,847.81,30_0_0.0,1.0,
830040.3111637469,7252469.002982802,0,30,2563.7,27460.0,4.241070681142825,141.4293945007942,4.635372749029927,0.8434859835196998,0.9860413781517838,34.509,843.56,30_0_0.0,1.0,
830043.308563207,7252472.0033622775,0,30,2560.2,27469.0,3.006458990492297,144.43585349128648,3.5126621900649213,0.8868465275439719,0.9863337263641164,34.453,839.32,30_0_0.0,1.0,
830046.3150173409,7252471.997958362,0,30,2556.9,27478.0,2.9966079541191823,147.43246144540566,3.54678153128865,0.9344456158359561,0.9876631287995479,39.652,836.32,30_0_0.0,1.0,
830049.3116194437,7252472.0038802195,0,30,2553.3,27487.0,2.9963413740147864,150.42880281942044,3.6025076862697762,0.9819615561354451,0.9907896935668353,39.81,833.32,30_0_1.0,2.0,-0.18589336866287953
830052.3079563694,7252471.998717123,0,30,2549.3,27496.0,3.0067250281454205,153.43552784756585,3.597276107678721,1.0170440173596282,0.9937237336579584,39.748,830.32,30_0_1.0,2.0,-0.18589336866287953
830055.3146760354,7252472.004395552,0,30,2545.4,27505.0,2.9963415529767663,156.4318694005426,3.560626728835177,1.036308481610391,0.9953150481225812,39.698,827.32,30_0_1.0,2.0,-0.18589336866287953
830058.3110131378,7252471.999231153,0,30,2541.7,27514.0,3.0067252053047673,159.43859460584738,3.5128900438548776,1.0446859276263785,0.9957270402952894,39.663,824.32,30_0_1.0,2.0,-0.18589336866287953
830061.3177329835,7252472.004908275,0,30,2538.4,27523.0,2.9963417307735547,162.43493633662095,3.4609339444108236,1.0267903379009609,0.9937572406674062,39.508,821.32,30_0_1.0,2.0,-0.18589336866287953
830064.3140702614,7252471.999742575,0,30,2535.4,27595.0,2.996341818507206,165.43127815512815,3.532430366381632,0.9874744163890589,0.9912155089680175,39.701,818.32,30_0_1.0,2.0,-0.18589336866287953
830067.310407626,7252471.994576225,0,30,2531.9,27613.0,3.0067254727381476,168.4380036278663,3.426426428279573,0.9366459363464463,0.9900002495647191,39.524,815.32,30_0_1.0,2.0,-0.18589336866287953
830070.3171277428,7252472.000251388,0,30,2529.2,27631.0,2.996341995027487,171.43434562289377,3.313316367503306,0.8825946987912279,0.9900577304049362,39.692,812.32,30_0_1.0,2.0,-0.18589336866287953
830073.3134652816,7252471.995083735,0,30,2527.2,27640.0,2.9966087515223787,174.43095437441616,3.2832398647829915,0.8264471490761319,0.9910732225788165,39.501,809.32,30_0_1.0,2.0,-0.18589336866287953
830076.3100681934,7252472.0009997375,0,30,2525.4,27649.0,3.006459969890815,177.43741434430697,3.292233520052316,0.7768125070378171,0.9927986219708339,39.53,806.32,30_0_1.0,2.0,-0.18589336866287953
830079.3165232937,7252471.995588639,0,30,2523.6,27658.0,2.9966089304433656,180.43402327475033,3.343600616403333,0.7369296367848841,0.99495656160013,39.758,803.32,30_0_1.0,2.0,-0.18589336866287953
830082.313126387,7252472.001503339,0,30,2521.4,27667.0,2.996342350508038,183.43036562525836,3.3283730982941115,0.7070877888508541,0.9968965704946359,39.548,800.32,30_0_1.0,2.0,-0.18589336866287953
830085.3094642768,7252471.996333084,0,30,2519.3,27676.0,3.0067260063334413,186.4370916315918,3.3526707677853067,0.682759083969532,0.9984347492200621,39.695,797.32,30_0_2.0,2.0,0.30253537081402504
830088.3161849346,7252472.002004333,0,30,2517.1,27685.0,2.9963425294747346,189.43343416106654,3.3133168508217032,0.6621636737969891,0.9996274669133441,39.6,794.32,30_0_2.0,2.0,0.30253537081402504
830091.3125230011,7252471.996832775,0,30,2515.1,27694.0,2.996609285845996,192.43004344691255,3.2526400372648614,0.6507736982565652,0.9996502808439658,39.637,791.32,30_0_2.0,2.0,0.30253537081402504
830094.3091264549,7252472.002744873,0,30,2513.5,27703.0,3.006460504886163,195.4365039517987,3.3073863952432974,0.6439478081238279,0.9994494050930541,39.635,788.32,30_0_2.0,2.0,0.30253537081402504
830097.3155820832,7252471.997329857,0,30,2511.6,27712.0,2.996609462558631,198.43311341435734,3.3286135659003486,0.6313285733308901,0.9987308928813142,39.667,785.32,30_0_2.0,2.0,0.30253537081402504
830100.3121857162,7252472.003240654,0,30,2509.5,27721.0,2.996342883560085,201.42945629791743,3.328373578170136,0.6145239422858677,0.9979363258029921,39.912,782.32,30_0_2.0,2.0,0.30253537081402504
830103.3085241324,7252471.998066495,0,30,2507.4,27730.0,3.0067265427225296,204.43618284063996,3.2924769555324693,0.5940200107772267,0.99741910948178,39.572,779.32,30_0_2.0,2.0,0.30253537081402504
830106.315245334,7252472.003733827,0,30,2505.6,27739.0,2.9963430626448933,207.43252590328484,3.2677318967534648,0.5766482472098001,0.997332521102282,39.573,776.32,30_0_2.0,2.0,0.30253537081402504
830109.3115839269,7252471.998558365,0,30,2503.9,27748.0,2.9966098178482374,210.42913572113306,3.2526405273906853,0.5549281679820169,0.9967910240517619,39.618,773.32,30_0_2.0,2.0,0.30253537081402504
830112.3081879204,7252472.00446656,0,30,2502.3,27757.0,3.0064610400030265,213.43559676113608,3.277012051405419,0.5371338926623309,0.9966770383201448,39.611,770.32,30_0_2.0,2.0,0.30253537081402504
830115.3146440767,7252471.999047627,0,30,2500.6,27766.0,2.996609995610303,216.43220675674638,3.1748498335813444,0.529668390198934,0.9972701327609119,39.691,767.32,30_0_2.0,2.0,0.30253537081402504
830118.3112482505,7252472.004954521,0,30,2499.5,27775.0,3.006461218261712,219.4386679750081,3.2309145852083105,0.5264831196696981,0.997910021043315,39.622,764.32,30_0_2.0,2.0,0.30253537081402504
830121.3177045828,7252471.999534281,0,30,2498.1,27784.0,2.996610173605765,222.43527814861386,3.2217499177555142,0.5265833833834753,0.9981057320421334,39.712,761.32,30_0_2.0,2.0,0.30253537081402504
830124.3143089372,7252472.005439874,0,30,2496.7,27793.0,2.9963435971007035,225.43162174571455,3.2677323868221215,0.5311562042502569,0.997792678236365,39.705,758.32,30_0_2.0,2.0,0.30253537081402504
830127.3106480578,7252472.000260508,0,30,2495.0,27973.0,4.241074414263947,229.6726961599785,4.425687764328183,0.538674151136432,0.9975259129306715,39.546,755.32,30_0_2.0,2.0,0.30253537081402504
830130.3080695096,7252475.00062329,0,30,2493.4,29017.0,4.2480605173221635,233.92075667730066,4.499557551452333,0.5472242720437684,0.9974881440396444,39.691,751.08,30_0_2.0,2.0,0.30253537081402504
830133.3156096409,7252478.000743374,0,30,2491.2,29026.0,4.2410755034011975,238.16183218070185,4.58112665460689,0.5591812118575251,0.9974886148204467,39.684,746.83,30_0_2.0,2.0,0.30253537081402504
830136.3130336638,7252481.001105128,0,30,2488.2,29071.0,4.2410760466516955,242.40290822735355,4.559246213299135,0.5744855526893748,0.9975891123377204,39.674,742.59,30_0_2.0,2.0,0.30253537081402504
830139.3104589736,7252484.001466364,0,30,2485.4,30583.0,3.0064644498592,245.40937267721276,3.3073899812793885,0.5937017145305962,0.9979706636348968,39.832,738.35,30_0_2.0,2.0,0.30253537081402504
830142.3169185298,7252483.996041847,0,30,2483.5,30592.0,2.99661339386256,248.40598607107532,3.298437786631208,0.6092706939750296,0.998298451324195,39.596,735.35,30_0_2.0,2.0,0.30253537081402504
830145.3135261128,7252484.001943177,0,30,2481.6,30637.0,2.9963468152001744,251.4023328862755,3.267735337655124,0.6203409110450907,0.9988060792788297,39.676,732.35,30_0_2.0,2.0,0.30253537081402504
830148.3098684442,7252483.996759549,0,30,2479.9,30646.0,3.006730487720803,254.4090633739963,3.277259255199388,0.6268686728966832,0.9991632411988868,39.672,729.35,30_0_2.0,2.0,0.30253537081402504
830151.3165936087,7252484.002417382,0,30,2478.2,30763.0,2.996346994289096,257.4054103682854,3.3283772788230017,0.6291377733128662,0.9992445224664349,39.718,726.35,30_0_2.0,2.0,0.30253537081402504
830154.3129361169,7252483.997232451,0,30,2476.1,30799.0,4.241077160069374,261.6464875283548,4.570200813712916,0.6182332784050598,0.998333386617806,39.657,723.35,30_0_2.0,2.0,0.30253537081402504
830157.3103664076,7252486.997590285,0,30,2473.2,34372.0,3.00673140594924,264.65321893430405,3.367556049648056,0.6024496739440904,0.9977717375930203,39.631,719.11,30_0_2.0,2.0,0.30253537081402504
830160.3170924939,7252487.003246233,0,30,2470.9,34417.0,2.996347911049897,267.64956684535395,3.2981965987571407,0.595111973429107,0.9977790884292255,39.614,716.11,30_0_2.0,2.0,0.30253537081402504
830163.3134359156,7252486.998059424,0,30,2469.0,34453.0,2.9966146659592696,270.6461815113132,3.237236391776508,0.5923654707591902,0.9978362230003937,39.674,713.11,30_0_2.0,2.0,0.30253537081402504
830166.3100447796,7252487.003956273,0,30,2467.5,34480.0,3.006465904584681,273.6526474158979,3.246357533518171,0.591707272002688,0.9978395488723464,39.719,710.11,30_0_2.0,2.0,0.30253537081402504
830169.31650578,7252486.998525952,0,30,2466.0,34489.0,2.9966148437262667,276.64926225962415,3.1905642951741964,0.5955621383476148,0.9975881158777568,39.615,707.11,30_0_2.0,2.0,0.30253537081402504
830172.3131148242,7252487.0044215005,0,30,2464.8,34498.0,2.996348266432269,279.64561052605643,3.190313924013111,0.6000960337914509,0.9972327107678989,39.677,704.11,30_0_2.0,2.0,0.30253537081402504
830175.3094585969,7252486.999232088,0,30,2463.6,34507.0,3.0067319423600307,282.65234246841646,3.2772605897621174,0.60231289147444,0.9970295186194789,39.703,701.11,30_0_2.0,2.0,0.30253537081402504
830178.3161852269,7252487.00488412,0,30,2461.9,34516.0,2.996348442962571,285.64869091137905,3.3731445257569845,0.6044241036125395,0.9969077225828435,39.63,698.11,30_0_2.0,2.0,0.30253537081402504
830181.3125291738,7252486.999693405,0,30,2459.5,34525.0,2.996615199263789,288.6453061106428,3.3286187304133628,0.6107712719843523,0.9968737584087339,39.785,695.11,30_0_2.0,2.0,0.30253537081402504
830184.3091385787,7252487.005586352,0,30,2457.4,34534.0,3.006466439719785,291.6517725503626,3.322475049291019,0.6252580478471063,0.9971874748412491,39.643,692.11,30_0_2.0,2.0,0.30253537081402504
830187.3156001072,7252487.000152115,0,30,2455.4,34543.0,2.9963487109564673,294.64812126131903,3.358289087861655,0.6391876327603045,0.9980972494414234,39.523,689.11,30_0_2.0,2.0,0.30253537081402504
830190.3119443187,7252486.9949594475,0,30,2453.1,34552.0,2.996615464810181,297.6447367261292,3.3286189694735935,0.6489345027475267,0.9988644320492798,39.661,686.11,30_0_2.0,2.0,0.30253537081402504
830193.308553993,7252487.000850443,0,30,2451.0,34561.0,3.0064667060112087,300.65120343214045,3.2922396714628888,0.6559254810360614,0.9993777063639772,39.644,683.11,30_0_2.0,2.0,0.30253537081402504
830196.3150157842,7252486.995414246,0,30,2449.2,34570.0,2.996615641297325,303.64781907343774,3.252645892449359,0.6585512268545898,0.9994731955563892,39.622,680.11,30_0_2.0,2.0,0.30253537081402504
830199.3116256376,7252487.001303939,0,30,2447.6,34579.0,2.996349066571912,306.64416814000964,3.313322762537083,0.6540194508515482,0.9994804680101452,39.66,677.11,30_0_2.0,2.0,0.30253537081402504
830202.3079702002,7252486.996108672,0,30,2445.6,34588.0,3.00673274250293,309.6509008825126,3.367557242993639,0.6445918969617512,0.9996579564174227,39.801,674.11,30_0_2.0,2.0,0.30253537081402504
830205.3146976414,7252487.001754829,0,30,2443.3,34597.0,2.9963492429883436,312.64725012550093,3.2677375638133936,0.6361566836009107,0.9996417025033287,39.517,671.11,30_0_2.0,2.0,0.30253537081402504
830208.3110423782,7252486.996558258,0,30,2441.6,34606.0,3.006732921191467,315.6539830466924,3.277261487793794,0.6284166791483485,0.9996511689981612,39.712,668.11,30_0_2.0,2.0,0.30253537081402504
830211.3177700005,7252487.002203109,0,30,2439.9,34615.0,2.9963494208023236,318.65033246749476,3.298197970338123,0.6191176838274234,0.9996578244923168,39.678,665.11,30_0_2.0,2.0,0.30253537081402504
830214.3141149129,7252486.997005235,0,30,2438.0,34624.0,2.9966161758917345,321.6469486433865,3.3286196096303815,0.6108082627057125,0.9994644970340012,39.606,662.11,30_0_2.0,2.0,0.30253537081402504
830217.3107253085,7252487.002891026,0,30,2435.9,34633.0,3.006467419774463,324.653416063161,3.3073926809747594,0.6008147713258029,0.9989763102238005,39.694,659.11,30_0_2.0,2.0,0.30253537081402504
830220.317187804,7252486.997449605,0,30,2434.0,34642.0,2.9966163537781223,327.6500324169391,3.2679824925679,0.5897373672937721,0.9985947070820632,39.597,656.11,30_0_2.0,2.0,0.30253537081402504
830223.3137983801,7252487.003334094,0,30,2432.3,34651.0,2.996349776425517,330.6463821933646,3.2524009566296725,0.5767902736551339,0.9986639425491615,39.753,653.11,30_0_2.0,2.0,0.30253537081402504
830226.3101436435,7252486.998133618,0,30,2430.7,34660.0,3.0067334575020523,333.65311565086665,3.292483270187105,0.5664444399434402,0.9989520645543712,39.614,650.11,30_0_2.0,2.0,0.30253537081402504
830229.3168718095,7252487.003774554,0,30,2428.9,34669.0,2.9963499529590107,336.64946560382566,3.2524011192651767,0.5593015307989947,0.9989615960443193,39.671,647.11,30_0_2.0,2.0,0.30253537081402504
830232.3132172473,7252486.998572776,0,30,2427.3,34678.0,2.9966167106039876,339.64608231442963,3.2372382844441745,0.5523113998391682,0.9991330729915102,39.641,644.11,30_0_2.0,2.0,0.30253537081402504
830235.3098281852,7252487.004454663,0,30,2425.8,34687.0,3.006467954925706,342.65255026935534,3.215408148897328,0.5470408151450279,0.9994546413735396,39.64,641.1,30_0_2.0,2.0,0.30253537081402504
830238.3162912088,7252486.999009324,0,30,2424.5,34696.0,2.9966168872151617,345.6491671565705,3.2526470402954875,0.5452560667115285,0.9995875536871265,39.649,638.1,30_0_2.0,2.0,0.30253537081402504
830241.312902326,7252487.004889911,0,30,2422.9,34705.0,2.99635030846756,348.6455174650381,3.267738540803703,0.5471926811488498,0.9995012118037206,39.53,635.1,30_0_2.0,2.0,0.30253537081402504
830244.3092481147,7252486.999685532,0,30,2421.2,34714.0,3.0067339914876907,351.6522514565258,3.2924837578289172,0.5513277969364251,0.9994228425907951,39.706,632.1,30_0_2.0,2.0,0.30253537081402504
830247.315976822,7252487.005322551,0,30,2419.4,34723.0,2.9963504889640995,354.6486019454899,3.236991852432656,0.5560892216936707,0.9994038518207949,39.615,629.1,30_0_2.0,2.0,0.30253537081402504
830250.312322789,7252487.000116869,0,30,2417.9,34732.0,2.9963505753094384,357.64495252079934,3.2677387854841573,0.5596953460159696,0.9994379582934227,39.641,626.1,30_0_2.0,2.0,0.30253537081402504
830253.3086688411,7252486.994910536,0,30,2416.2,34741.0,3.0067342576666447,360.651686778466,3.3076352423182676,0.563112674560886,0.9995792215479851,39.67,623.1,30_0_2.0,2.0,0.30253537081402504
830256.3153978183,7252487.000545597,0,30,2414.3,34750.0,2.9963507518438575,363.64803753030986,3.298199179563803,0.5665656370821104,0.9997315506407481,39.6,620.1,30_0_2.0,2.0,0.30253537081402504
830259.3117440448,7252486.995337963,0,30,2412.4,34759.0,2.996617509600562,366.64465503991045,3.267983552413467,0.5697657343774956,0.9998378664805352,39.571,617.1,30_0_2.0,2.0,0.30253537081402504
830262.3083557932,7252487.001213996,0,30,2410.7,34768.0,3.006468756612711,369.65112379652317,3.277019130931066,0.5721194417624945,0.999821822659405,39.632,614.1,30_0_2.0,2.0,0.30253537081402504
830265.3148196079,7252486.995762782,0,30,2409.0,34777.0,2.9966176859777947,372.647741482501,3.267983714144661,0.5756961509728441,0.9997340350059147,39.548,611.1,30_0_2.0,2.0,0.30253537081402504
